,Price,Transmission,Power,Engine CC,Male,Female,Unknown,Total,Fuel_2.0
2711,30.65053846,6.346153846,95.0,1136.692308,60636,14068,3429,78133,0
2712,37.46857143,5.857142857,103.4285714,1718.571429,34296,38297,5120,77713,0
2713,49.28583333,6.0,145.0,1963.666667,52501,18611,4678,75790,0
2714,13.11525,4.75,50.875,1430.75,40279,28509,3609,72397,0
2715,14.293,4.6,75.4,1479.0,39426,28912,3527,71865,0
2716,50.96109091,6.181818182,135.2909091,1971.163636,53947,13142,4573,71662,1
2717,107.6705126,8.277310924,196.3361345,2521.092437,56469,11535,2513,70517,1
2718,24.84390244,4.756097561,84.92682927,1982.756098,53134,12585,3057,68776,0
2719,35.28132353,5.176470588,113.3529412,2106.5,48858,15522,3826,68206,0
2720,82.06090909,7.727272727,199.7272727,2790.454545,54133,10063,3715,67911,1
2721,23.322,3.75,84.2,1853.9,48949,15059,2338,66346,0
2722,16.05676923,4.923076923,67.0,1703.153846,41342,21205,3380,65927,0
2723,65.56875,8.0,167.25,1998.0,52203,10223,2522,64948,0
2724,20.43008333,4.791666667,69.875,1773.0,47305,11800,2469,61574,0
2725,35.81481651,6.293577982,117.4311927,1921.46789,40131,16752,3647,60530,0
2726,11.370625,5.0,48.0,1518.0,34679,21426,2958,59063,0
2727,33.25025,6.166666667,112.75,1475.0,17071,37454,3814,58339,0
2728,24.09525,6.25,68.75,1498.25,16600,37984,3481,58065,0
2729,17.22277778,4.888888889,70.0,1615.333333,31516,21372,3199,56087,0
2730,32.06304348,5.956521739,89.34782609,1472.826087,33327,19917,2297,55541,1
2731,31.5255,5.166666667,109.6666667,1861.833333,36236,15152,2850,54238,0
2732,10.83275,5.0,45.0,1242.0,25264,25247,2692,53203,0
2733,32.93965169,6.348314607,114.8202247,1615.370787,35173,13894,2426,51493,0
2734,72.79589474,6.210526316,166.3157895,3041.0,33735,14450,3109,51294,0
2735,137.5695455,8.0,223.5454545,2813.0,44277,4346,2042,50665,0
2736,30.3775,6.3125,94.0625,935.625,17179,29648,2976,49803,0
2737,21.02333333,5.0,92.33333333,1729.333333,28381,18426,1672,48479,0
2738,30.5976,1.8,97.6,1757.6,37458,8408,1945,47811,0
2739,66.58842105,5.736842105,172.3157895,2934.631579,39464,5484,1945,46893,0
2740,25.39952941,4.647058824,78.85294118,1891.588235,33683,10568,2155,46406,0
2741,59.0,7.0,166.0,1798.0,32022,11965,2409,46396,0
2742,64.59222222,6.777777778,178.5555556,2011.555556,26441,16736,3059,46236,0
2743,19.08518182,3.727272727,68.90909091,1180.545455,20500,22021,3562,46083,0
2744,19.37890909,4.863636364,61.27272727,1470.909091,25733,18368,1398,45499,0
2745,42.66935185,5.907407407,118.1851852,2095.185185,33926,8089,1605,43620,0
2746,13.63642857,4.714285714,69.0,1424.857143,20415,21805,1318,43538,0
2747,34.9090566,5.603773585,104.2264151,1805.924528,33870,6282,1483,41635,1
2748,8.17,5.0,40.0,1108.0,12639,25710,2081,40430,0
2749,52.95719388,5.653061224,146.122449,2031.469388,31247,5941,2291,39479,0
2750,18.2955625,4.875,70.25,1836.5,32143,5722,1031,38896,0
2751,22.77681818,5.272727273,92.36363636,1837.363636,23693,12797,1418,37908,0
2752,32.898125,5.333333333,116.2916667,2081.375,29003,7068,1814,37885,0
2753,27.4386,6.34,85.28,1452.0,25366,10982,1492,37840,1
2754,37.00904545,4.590909091,114.6818182,2208.090909,26265,9162,2408,37835,0
2755,15.14,5.0,64.0,1382.75,16253,20171,1198,37622,0
2756,13.24516667,4.833333333,66.66666667,1506.5,18666,16571,2232,37469,0
2757,20.7195,4.71875,81.375,1950.90625,27682,7764,1823,37269,0
2758,77.41666667,7.0,188.3333333,2876.0,24135,10352,2029,36516,1
2759,20.27896296,4.111111111,72.85185185,1832.888889,24375,10206,1882,36463,0
2760,47.361875,3.75,113.375,1774.8125,25652,8519,2033,36204,1
2761,113.2693333,8.0,246.3333333,2994.666667,26292,7930,1511,35733,1
2762,22.69,4.8,82.2,1773.7,25319,8446,1783,35548,0
2763,34.19,6.0,103.0,1794.0,22476,11228,1737,35441,0
2764,61.86283333,6.833333333,184.1666667,2748.333333,15544,17004,2654,35202,0
2765,45.6995,6.0,114.0,1854.2,23190,9378,2343,34911,1
2766,36.38445588,4.5,125.7058824,2294.764706,26529,6048,1737,34314,0
2767,9.8628,5.0,50.0,1090.4,16564,14380,2434,33378,0
2768,30.236875,4.5,110.0,2316.0,24542,5919,1656,32117,0
2769,37.4265,6.2,104.2,1796.6,16157,13599,1635,31391,0
2770,9.5628,4.6,50.0,996.0,12303,15404,2907,30614,0
2771,27.09825,4.666666667,91.75,2247.333333,23661,5569,1355,30585,0
2772,22.455,6.0,92.30769231,1466.307692,16350,12418,1644,30412,0
2773,17.03876744,5.302325581,73.48837209,1374.046512,14163,14561,1561,30285,0
2774,36.64326667,4.466666667,88.73333333,2284.133333,22477,5338,1535,29350,0
2775,39.70773684,4.842105263,117.5789474,2719.842105,18928,8936,1381,29245,1
2776,7.712,5.0,29.0,899.0,11125,15532,1508,28165,0
2777,43.08,4.666666667,105.0,2239.666667,18483,7532,1964,27979,0
2778,30.99513158,5.789473684,101.8947368,1905.631579,16450,10477,994,27921,0
2779,158.7922667,7.466666667,293.5333333,3005.4,24005,2572,1247,27824,0
2780,52.085,8.0,223.8333333,1969.0,22387,3869,1395,27651,0
2781,11.389,4.142857143,53.0,1308.285714,10078,15732,1562,27372,0
2782,13.88308333,4.75,47.75,1373.75,8047,17329,1599,26975,0
2783,10.42388889,5.0,52.44444444,1095.777778,11421,13812,1194,26427,0
2784,16.59192308,5.0,52.84615385,998.0,9225,15732,1061,26018,0
2785,7.92,4.0,33.33333333,868.3333333,12243,12277,1158,25678,0
2786,22.95871429,6.285714286,80.0,998.0,15355,9198,871,25424,0
2787,25.94322222,4.777777778,67.0,1372.666667,10319,12806,2090,25215,0
2788,115.533,8.0,250.0,2998.0,21013,2294,1238,24545,0
2789,83.50125,6.5,213.5,3071.0,17497,5056,1424,23977,0
2790,37.01736842,4.736842105,97.57894737,2697.368421,16840,6164,938,23942,1
2791,16.29053333,4.8,57.86666667,1645.133333,15799,6992,1112,23903,0
2792,32.09,4.0,98.2,1754.4,10541,11954,1298,23793,0
2793,25.3433871,5.193548387,95.09677419,1802.774194,13531,7992,1216,22739,0
2794,32.98557692,6.230769231,94.03846154,1528.807692,13219,7864,1356,22439,1
2795,19.45142857,3.571428571,61.0,1197.0,10118,9739,1833,21690,0
2796,29.26025,5.95,90.625,1462.3625,14544,6253,655,21452,0
2797,49.82277778,6.0,115.8333333,1746.944444,14182,5900,1308,21390,0
2798,41.616,4.6,125.36,2336.52,16533,3504,1180,21217,0
2799,38.72769231,5.538461538,114.6538462,2178.192308,17102,3393,699,21194,1
2800,37.52210345,3.896551724,107.3793103,2084.37931,15014,4798,1313,21125,0
2801,43.06842105,6.254385965,104.2017544,2222.710526,17659,1987,1453,21099,1
2802,20.1241875,4.875,79.875,1836.875,14322,5083,976,20381,0
2803,39.7374,4.6,115.0,2234.4,10775,8057,1288,20120,0
2804,62.39565385,4.384615385,135.5,2972.307692,15395,3320,1099,19814,0
2805,16.4455,4.666666667,78.0,1741.0,12489,5639,908,19036,0
2806,30.99,0.0,105.0,335.0,14481,3957,510,18948,0
2807,50.94,6.266666667,138.2833333,1986.766667,15331,2131,1019,18481,1
2808,145.6466667,6.0,283.0,5000.0,14848,2460,877,18185,0
2809,29.88478947,4.736842105,109.1052632,2238.631579,10612,6618,901,18131,0
2810,44.14181818,6.545454545,144.6363636,2242.636364,12350,5124,528,18002,1
2811,18.84548718,4.076923077,87.07692308,2326.358974,14509,2174,516,17199,0
2812,23.0525,5.0,55.0,1406.0,7549,8387,1158,17094,0
2813,42.74666667,5.0,128.5,2548.833333,14337,2194,483,17014,0
2814,135.1055,6.5,309.0,3999.0,14726,1673,609,17008,0
2815,13.70454545,4.818181818,47.45454545,1384.0,5873,10257,834,16964,0
2816,51.646,0.0,110.0,1995.0,11100,4503,1195,16798,0
2817,85.82946154,8.0,213.1538462,1969.0,10772,4786,1115,16673,0
2818,43.97,6.6,115.3,1634.2,10048,5685,588,16321,1
2819,23.16515789,3.947368421,82.15789474,1817.315789,9887,5509,646,16042,0
2820,20.37,5.642857143,74.21428571,1324.357143,12152,3320,566,16038,0
2821,30.86290909,4.454545455,105.5454545,2458.909091,12992,2058,536,15586,0
2822,29.151,5.0,89.0,2526.5,10873,3878,617,15368,0
2823,32.723,3.6,96.0,1498.0,8077,6451,828,15356,0
2824,14.350125,4.875,59.5,1642.875,10540,4130,613,15283,0
2825,36.01325,6.0,151.6666667,2048.666667,11266,3567,407,15240,0
2826,18.76848837,4.860465116,67.02325581,1391.023256,8884,5402,822,15108,1
2827,11.14333333,5.0,50.0,998.0,4737,9646,575,14958,0
2828,15.40377778,5.0,60.11111111,1593.111111,10975,3318,474,14767,0
2829,21.70216667,4.9,79.76666667,1536.0,6138,7975,529,14642,0
2830,19.71783333,4.0,98.0,1995.0,9335,4527,767,14629,0
2831,25.2075,5.0,80.5,1753.0,8468,5309,825,14602,0
2832,26.0,5.0,70.0,1597.0,2199,11665,642,14506,0
2833,12.47666667,4.666666667,58.66666667,1498.0,8289,5072,780,14141,0
2834,264.675,7.0,420.0,6208.0,10466,2888,776,14130,0
2835,27.78966667,4.666666667,110.6666667,2050.333333,10009,3217,721,13947,0
2836,17.82333333,4.666666667,70.33333333,1298.666667,6803,6487,630,13920,0
2837,23.16515789,3.947368421,82.15789474,1817.315789,8641,4020,888,13549,0
2838,18.513,4.6,76.0,1599.0,8475,4579,315,13369,0
2839,15.20916667,5.0,53.0,998.0,4359,7482,1064,12905,0
2840,22.95383333,5.0,67.33333333,1908.166667,8521,3504,713,12738,0
2841,25.08266667,4.533333333,93.6,2127.333333,9935,2089,519,12543,0
2842,64.109625,6.75,202.125,2778.0,7688,3850,860,12398,0
2843,31.195,6.0,105.875,1755.75,8558,3371,338,12267,0
2844,52.19640625,5.3125,126.5,2323.9375,8044,3548,630,12222,0
2845,76.5922,8.0,184.0,2396.4,6942,4558,649,12149,0
2846,32.11766667,4.666666667,115.3333333,2362.0,8924,2709,494,12127,0
2847,20.36464286,5.857142857,82.25,1534.392857,7911,3511,456,11878,1
2848,11.28285714,4.285714286,49.28571429,1337.714286,6300,4714,573,11587,0
2849,21.6,6.0,64.625,1496.0,5537,5609,440,11586,0
2850,14.4382,4.9,64.2,1891.7,8732,2483,369,11584,0
2851,17.587,4.083333333,73.08333333,1363.5,6771,3981,602,11354,0
2852,23.01661538,4.730769231,90.88461538,1709.538462,8364,2545,399,11308,0
2853,17.31241935,4.967741935,66.35483871,1655.741935,6903,3333,525,10761,0
2854,13.2053,6.0,35.8,679.0,4717,5178,628,10523,0
2855,9.358333333,4.333333333,47.0,1324.0,4963,5043,515,10521,0
2856,18.88233333,4.666666667,74.0,1523.333333,6499,3227,582,10308,0
2857,26.19775,4.625,77.0,1495.0,4820,4896,469,10185,0
2858,36.52419118,5.176470588,113.3529412,2106.5,6784,2519,571,9874,0
2859,16.67175,4.5,74.0,1541.5,5942,3103,573,9618,0
2860,25.17006452,5.516129032,79.30645161,1523.741935,6887,2388,302,9577,1
2861,36.70125,4.875,91.75,2019.75,6422,2540,508,9470,0
2862,14.7754,4.8,51.4,1428.4,4220,4577,520,9317,0
2863,14.333375,4.5625,59.875,1183.25,3834,4780,442,9056,0
2864,20.49710714,4.142857143,72.42857143,1824.428571,6249,2306,439,8994,0
2865,7.863333333,5.0,44.0,1289.0,5949,2664,376,8989,0
2866,30.0062,3.2,115.4666667,2245.6,7070,1443,469,8982,0
2867,23.22409091,4.909090909,82.0,1938.0,5588,2907,387,8882,0
2868,13.48615385,5.0,52.38461538,1028.923077,3451,5117,273,8841,0
2869,24.84,5.0,102.0,2244.0,6602,1790,370,8762,0
2870,53.792,6.0,134.3333333,1730.0,7401,860,359,8620,0
2871,30.352,4.4,99.0,2117.6,5587,2682,297,8566,0
2872,23.245,4.5,98.0,1998.0,6403,1722,417,8542,0
2873,41.59161538,6.461538462,111.3076923,1624.769231,5568,2590,200,8358,0
2874,25.29875,4.5,94.0,1998.0,5248,2428,596,8272,0
2875,11.74,5.0,63.0,1405.0,3642,4001,590,8233,0
2876,46.5274,7.04,131.6,1596.92,7074,834,308,8216,0
2877,29.57028571,5.0,84.0,1997.142857,5609,2129,454,8192,1
2878,15.16166667,4.666666667,75.0,1594.0,5330,2252,348,7930,0
2879,37.32636,4.76,101.12,2349.08,6161,1232,346,7739,0
2880,23.585,5.8125,80.8125,1446.125,4673,2651,391,7715,1
2881,107.6705126,8.277310924,196.3361345,2521.092437,6736,714,213,7663,1
2882,22.127,5.0,83.0,1721.5,4128,3091,430,7649,0
2883,94.098125,8.0,190.0,2967.0,5484,1858,290,7632,1
2884,33.798,0.0,96.0,1797.4,4981,1783,851,7615,0
2885,19.31857143,5.0,66.42857143,1348.285714,3775,2490,1222,7487,1
2886,27.13,5.768421053,96.05263158,1774.778947,4645,2454,283,7382,1
2887,108.7471951,7.853658537,207.6097561,2304.97561,5738,1244,392,7374,1
2888,9.492272727,4.909090909,40.81818182,850.2727273,2722,4107,299,7128,0
2889,114.8758333,8.0,235.0,2979.0,5615,881,270,6766,0
2890,158.976,8.0,326.0,3295.0,4819,1489,316,6624,0
2891,116.545,8.0,230.0,2981.0,5836,436,311,6583,0
2892,20.74,5.0,75.0,1695.0,3407,2892,278,6577,0
2893,55.25,6.0,177.0,1997.0,4732,1446,370,6548,0
2894,45.59125,5.25,104.1666667,2027.833333,4139,2088,285,6512,0
2895,18.16715385,4.692307692,70.30769231,1932.153846,4581,1526,311,6418,0
2896,39.725,6.8,110.0,1592.0,5491,675,245,6411,0
2897,24.674,0.0,60.0,160.0,2831,3199,367,6397,0
2898,31.7425,4.833333333,119.6666667,2116.0,4812,1185,244,6241,0
2899,36.90769355,4.5,126.1451613,2344.0,5046,890,300,6236,0
2900,16.80266667,4.5,71.0,1764.0,4587,1381,255,6223,0
2901,40.7645,4.333333333,133.3333333,2634.222222,4872,1011,327,6210,0
2902,45.76307692,5.307692308,109.0769231,2053.0,3892,1789,353,6034,1
2903,31.30566667,6.259259259,96.92592593,1587.222222,4496,1243,223,5962,0
2904,14.22409091,4.727272727,64.45454545,1353.363636,3011,2604,261,5876,0
2905,13.191,5.0,51.33333333,1431.333333,2236,3067,294,5597,0
2906,81.295,8.0,250.0,2998.0,4787,620,186,5593,0
2907,24.35,6.0,60.0,698.0,3209,2053,296,5558,0
2908,28.9602,4.4,100.8,1936.6,4216,1019,314,5549,0
2909,41.38957143,7.285714286,105.7142857,1545.428571,3162,2130,256,5548,1
2910,59.4905,5.0,137.5,2734.5,4626,641,218,5485,0
2911,33.12857143,5.285714286,103.0,1914.714286,3150,1903,253,5306,0
2912,35.34,5.0,118.0,1781.0,4437,632,211,5280,0
2913,35.86943902,5.585365854,117.0243902,1980.634146,4389,693,193,5275,0
2914,19.055,4.6,89.2,1827.8,3904,1191,153,5248,0
2915,43.9745,4.5,98.0,2309.0,3260,1623,294,5177,0
2916,76.71,0.0,336.0,0.0,3954,982,193,5129,0
2917,55.4225,6.0,221.0,3498.0,4165,700,246,5111,0
2918,14.76166667,4.666666667,75.0,1594.0,3098,1705,231,5034,0
2919,20.35378947,4.789473684,67.68421053,1996.684211,3792,970,251,5013,0
2920,11.7129,4.0,69.0,1864.8,4247,634,111,4992,0
2921,48.09553571,5.107142857,117.7857143,2315.0,4161,585,199,4945,0
2922,38.48247059,4.882352941,90.94117647,2953.588235,3954,776,181,4911,1
2923,58.46907407,6.444444444,148.5185185,2174.037037,3546,993,337,4876,1
2924,18.76285714,4.714285714,80.42857143,1612.928571,3194,1301,181,4676,0
2925,11.745,5.0,51.0,998.0,2045,2100,344,4489,0
2926,18.19842857,5.0,87.71428571,1696.428571,3148,1056,242,4446,0
2927,60.87,6.75,228.0,1984.0,3443,672,182,4297,0
2928,285.247,7.2,428.2,5577.8,3792,320,142,4254,0
2929,55.2,6.0,163.5,2696.5,2845,1151,246,4242,0
2930,22.12540909,5.5,75.09090909,1622.681818,2357,1456,171,3984,0
2931,27.935,5.0,103.5,1833.0,2410,1274,287,3971,0
2932,30.081,4.0,110.0,2254.0,2567,1038,290,3895,0
2933,19.895,4.8,94.0,1742.6,2692,1080,110,3882,0
2934,19.9680625,2.8125,55.375,592.5625,1691,1894,191,3776,0
2935,33.70615385,6.153846154,120.1538462,1750.615385,2848,751,171,3770,0
2936,31.79107143,4.571428571,104.1428571,2211.071429,3007,602,157,3766,0
2937,46.60136364,6.0,110.0,2393.0,3012,552,147,3711,1
2938,34.10357143,4.571428571,121.8571429,2555.285714,2925,518,203,3646,0
2939,18.657,5.0,59.58333333,1407.333333,1847,1590,145,3582,0
2940,95.29916667,6.333333333,253.6666667,3764.333333,2942,440,153,3535,0
2941,57.22905851,5.234042553,120.4255319,2309.340426,2459,746,235,3440,1
2942,44.62833333,4.333333333,127.6666667,3100.333333,2512,643,69,3224,1
2943,36.35965,4.55,110.5,2345.1,2696,360,164,3220,0
2944,17.42714286,5.0,87.71428571,1696.428571,2206,837,164,3207,0
2945,56.15916667,5.5,174.3333333,3199.0,2106,947,136,3189,0
2946,134.789,8.0,390.0,4395.0,2904,163,118,3185,0
2947,28.803,4.8,111.2,2126.8,2533,488,93,3114,0
2948,20.31264706,5.352941176,63.29411765,1344.823529,1677,1248,113,3038,1
2949,30.92666667,4.666666667,110.3333333,2328.333333,2152,712,151,3015,0
2950,60.9552,5.5,146.0,2588.6,1976,611,423,3010,1
2951,69.397,5.0,173.0,3358.666667,2471,377,150,2998,0
2952,47.52333333,6.0,128.8888889,1886.555556,1984,902,94,2980,1
2953,21.407,4.5,72.0,1974.0,1859,713,140,2712,0
2954,37.350625,5.375,121.0625,1972.8125,2033,506,123,2662,0
2955,17.91985714,4.19047619,64.47619048,1759.190476,1965,545,123,2633,0
2956,158.823,4.5,250.0,3228.0,2132,188,113,2433,0
2957,38.79428571,4.428571429,98.57142857,2755.571429,1894,439,93,2426,1
2958,12.49833333,5.0,48.66666667,1336.666667,828,1380,124,2332,0
2959,38.025,4.5,129.5,2614.0,1505,715,93,2313,0
2960,43.89111111,5.666666667,130.5555556,2457.555556,1934,252,117,2303,0
2961,13.382,2.5,48.0,1343.0,706,1391,129,2226,0
2962,37.44666667,2.611111111,120.3333333,2085.055556,1481,635,95,2211,0
2963,17.5296,4.6,78.4,1549.8,1734,392,74,2200,0
2964,20.20388889,4.777777778,82.33333333,1775.777778,1372,733,90,2195,0
2965,70.31925,4.5,199.0,4123.5,1869,205,45,2119,0
2966,8.4656,4.6,41.4,1182.4,1666,376,72,2114,0
2967,28.96891667,5.0,72.625,1707.125,1247,686,139,2072,0
2968,15.764,5.0,66.0,1497.0,1004,921,120,2045,0
2969,42.2862,6.0,113.8,1740.0,852,1009,159,2020,0
2970,53.62733333,0.0,122.6666667,2331.333333,1445,415,145,2005,0
2971,54.2675,5.666666667,114.0,1998.0,1481,458,58,1997,1
2972,30.839,4.6,121.0,2378.0,1305,580,103,1988,0
2973,273.755,6.0,381.0,5935.0,1790,140,56,1986,0
2974,45.78386047,4.813953488,106.3023256,2768.511628,1475,363,95,1933,1
2975,106.5488889,8.0,210.0,2976.333333,1436,373,63,1872,1
2976,20.6695,4.75,88.0,1586.0,1147,614,101,1862,0
2977,23.16515789,3.947368421,82.15789474,1817.315789,1149,601,99,1849,0
2978,84.60125,6.5,220.5,3071.0,1531,211,75,1817,0
2979,28.379,4.6,91.6,2181.2,1380,269,53,1702,0
2980,23.90933333,5.0,100.6666667,2016.777778,1422,211,62,1695,0
2981,26.59125,4.125,108.625,1911.75,1199,462,31,1692,0
2982,12.924,4.0,43.0,989.0,664,839,115,1618,0
2983,121.77,6.666666667,316.3333333,3740.0,1450,97,69,1616,0
2984,12.25,5.0,43.0,1325.0,1131,411,53,1595,0
2985,111.993,5.0,220.0,4988.0,1369,151,65,1585,0
2986,646.605,6.0,450.0,5733.0,1389,128,60,1577,0
2987,360.755,6.0,410.0,5341.0,1455,69,33,1557,0
2988,28.735,4.666666667,100.6666667,1590.0,973,490,79,1542,0
2989,110.0985,5.0,235.0,4957.0,1343,82,69,1494,0
2990,35.29583333,5.0,102.0,2129.0,876,473,75,1424,0
2991,28.295,5.0,96.0,1747.0,884,370,70,1324,0
2992,87.487,0.0,188.0,3498.0,871,317,72,1260,0
2993,35.27,6.0,112.0714286,1574.428571,759,381,116,1256,0
2994,23.8115,5.0,64.0,1298.0,371,801,82,1254,0
2995,10.32442857,4.142857143,54.35714286,1463.857143,704,462,53,1219,0
2996,107.7,5.0,274.0,3800.5,1092,89,38,1219,0
2997,93.42433333,5.0,233.0,2995.0,1144,38,24,1206,0
2998,35.25972727,4.727272727,104.6363636,2367.181818,987,163,53,1203,0
2999,22.35277778,4.222222222,80.92592593,1977.259259,939,183,43,1165,0
3000,200.19825,6.0,294.0,3586.0,1056,56,39,1151,0
3001,51.6415625,5.375,126.5,2376.75,911,154,50,1115,0
3002,38.39725,4.75,131.0,2652.375,968,105,39,1112,0
3003,13.137,5.0,93.5,1998.0,956,108,45,1109,0
3004,57.22905851,5.234042553,120.4255319,2309.340426,777,207,66,1050,1
3005,18.53214286,5.714285714,68.57142857,1166.142857,544298,601918,49080,1195296,0
3006,39.97375,1.75,130.25,1998.5,594332,137069,26609,758010,0
3007,30.61932203,5.966101695,94.03389831,1497.169492,443988,226668,26904,697560,0
3008,31.24215385,6.164835165,89.46153846,1537.406593,394540,252197,40848,687585,0
3009,22.1,5.615384615,75.57692308,1219.653846,266957,382213,30690,679860,0
3010,16.20874359,4.461538462,63.56410256,1650.205128,437946,199121,26080,663147,0
3011,20.3776087,4.869565217,67.95652174,1279.695652,196565,326061,30430,553056,0
3012,47.84837037,6.444444444,126.1111111,1995.777778,364900,127354,27418,519672,0
3013,20.03375,4.833333333,71.33333333,1631.5,181333,307566,24182,513081,0
3014,18.1925,5.074074074,60.96296296,1408.055556,186102,266876,30205,483183,0
3015,26.4498867,5.408866995,87.31034483,1623.793103,266914,190165,23486,480565,0
3016,15.46,5.0,60.8,1196.0,95303,260483,17942,373728,0
3017,29.942625,4.5,106.225,1480.575,221092,130915,20608,372615,0
3018,17.182,5.0,74.0,1994.0,214515,123743,15639,353897,0
3019,18.64264,4.84,67.0,1698.64,205295,124092,16104,345491,0
3020,12.35588235,4.647058824,53.88235294,1366.294118,121971,165216,13928,301115,0
3021,22.36209302,4.88372093,72.58139535,1743.44186,150576,78185,8743,237504,0
3022,27.23911864,3.033898305,91.61016949,1677.949153,136760,85032,14424,236216,0
3023,34.02059211,5.552631579,99.0,1920.026316,176616,48225,9910,234751,1
3024,46.06451282,6.487179487,125.4358974,1835.846154,165503,38584,11793,215880,0
3025,12.32981818,4.818181818,53.81818182,1367.272727,92260,113944,8546,214750,0
3026,28.60820513,4.756410256,92.82051282,2043.820513,165597,35097,9474,210168,0
3027,46.5274,7.04,131.6,1596.92,144603,45450,13601,203654,0
3028,20.7206,3.52,74.4,1397.8,67240,113341,15482,196063,0
3029,22.78208333,4.916666667,81.66666667,1847.666667,115766,64484,9307,189557,0
3030,26.51269565,4.02173913,93.58695652,1933.021739,135634,36561,9517,181712,0
3031,57.92693548,6.161290323,149.7096774,2283.112903,134273,36467,9327,180067,0
3032,27.46483636,4.872727273,86.45454545,1723.0,97719,69969,6980,174668,0
3033,93.71425,8.0,225.0,2979.0,134862,21275,8107,164244,0
3034,107.4521429,8.0,182.5714286,2425.428571,122403,32777,6460,161640,1
3035,39.39984314,5.784313725,117.7058824,2151.647059,107929,24303,8350,140582,0
3036,43.86363077,5.292307692,105.1692308,2083.523077,83796,48126,6447,138369,1
3037,37.31523077,4.323076923,103.6769231,1873.261538,97803,23215,7297,128315,0
3038,78.07322727,7.672727273,192.4,2598.818182,92854,16405,7504,116763,0
3039,13.11525,4.75,50.875,1430.75,54769,40967,4918,100654,0
3040,31.38814286,6.714285714,111.0,1711.571429,40285,53303,6079,99667,0
3041,19.00794118,5.205882353,66.97058824,1292.352941,54550,39820,4774,99144,0
3042,17.44569231,4.692307692,68.26923077,1791.230769,72645,20068,5871,98584,0
3043,43.54851613,1.35483871,137.7741935,2261.193548,42529,45622,6820,94971,0
3044,19.93814035,5.649122807,76.31578947,1205.192982,45482,43722,4390,93594,0
3045,17.34364706,4.745098039,70.92156863,1683.607843,52579,34333,4757,91669,0
3046,53.78571429,6.0,124.8571429,1855.0,59781,24920,4231,88932,1
3047,20.43008333,4.791666667,69.875,1773.0,66461,16617,3360,86438,0
3048,24.84390244,4.756097561,84.92682927,1982.756098,66320,15760,3734,85814,0
3049,39.35238095,5.0,98.04761905,1928.714286,69739,11216,2910,83865,0
3050,36.21929825,6.473684211,94.33333333,1424.666667,48888,29644,5330,83862,0
3051,16.05676923,4.923076923,67.0,1703.153846,52128,27183,4325,83636,0
3052,31.1045119,4.547619048,93.01190476,1699.119048,33831,41968,6273,82072,0
3053,26.803,5.428571429,85.71428571,1310.0,43253,32600,5199,81052,0
3054,22.90364865,5.405405405,75.64864865,1364.0,32594,40948,2920,76462,0
3055,14.293,4.6,75.4,1479.0,41871,30734,3648,76253,0
3056,26.3525,0.0,80.0,1498.0,33424,38864,3419,75707,0
3057,10.83275,5.0,45.0,1242.0,33183,35584,3650,72417,0
3058,37.46857143,5.857142857,103.4285714,1718.571429,31727,34974,4775,71476,0
3059,30.65053846,6.346153846,95.0,1136.692308,51686,11777,2957,66420,0
3060,23.322,3.75,84.2,1853.9,49638,14570,2194,66402,0
3061,50.96109091,6.181818182,135.2909091,1971.163636,49871,11942,4292,66105,1
3062,18.2955625,4.875,70.25,1836.5,53944,10297,1777,66018,0
3063,11.370625,5.0,48.0,1518.0,38028,23579,3139,64746,0
3064,35.28132353,5.176470588,113.3529412,2106.5,46218,14569,3649,64436,0
3065,17.22277778,4.888888889,70.0,1615.333333,36030,24008,3483,63521,0
3066,49.28583333,6.0,145.0,1963.666667,43526,15563,4046,63135,0
3067,107.6705126,8.277310924,196.3361345,2521.092437,50463,9936,2281,62680,1
3068,82.06090909,7.727272727,199.7272727,2790.454545,48642,8963,3334,60939,1
3069,35.81481651,6.293577982,117.4311927,1921.46789,39753,16488,3651,59892,0
3070,31.5255,5.166666667,109.6666667,1861.833333,36819,15104,2863,54786,0
3071,33.25025,6.166666667,112.75,1475.0,17481,33288,3564,54333,0
3072,65.56875,8.0,167.25,1998.0,43499,8541,2123,54163,0
3073,137.5695455,8.0,223.5454545,2813.0,46525,4686,2164,53375,0
3074,30.3775,6.3125,94.0625,935.625,17915,29639,2914,50468,0
3075,20.27896296,4.111111111,72.85185185,1832.888889,33183,13769,2551,49503,0
3076,24.09525,6.25,68.75,1498.25,14674,30585,2877,48136,0
3077,21.02333333,5.0,92.33333333,1729.333333,28360,18165,1540,48065,0
3078,59.0,7.0,166.0,1798.0,32899,12105,2529,47533,0
3079,72.79589474,6.210526316,166.3157895,3041.0,30584,12613,2752,45949,0
3080,30.5976,1.8,97.6,1757.6,35531,8267,1868,45666,0
3081,20.7195,4.71875,81.375,1950.90625,33088,9087,2129,44304,0
3082,25.39952941,4.647058824,78.85294118,1891.588235,31510,9786,1982,43278,0
3083,32.93965169,6.348314607,114.8202247,1615.370787,29664,11286,2029,42979,0
3084,37.00904545,4.590909091,114.6818182,2208.090909,29883,10254,2740,42877,0
3085,66.58842105,5.736842105,172.3157895,2934.631579,35536,5006,1773,42315,0
3086,64.59222222,6.777777778,178.5555556,2011.555556,25065,14213,2821,42099,0
3087,8.17,5.0,40.0,1108.0,12991,26817,2092,41900,0
3088,19.08518182,3.727272727,68.90909091,1180.545455,17927,19182,2858,39967,0
